totalLearningStep 10000
totalOutputStep 10000
dataNum 1000
miniBatchSmpleNum 100
totalBatchNum 10
ε 0.1 λ 0.01 μ 0.1
sample
0.0818475,0.11566,-0.0803689,-0.0551562,-0.0332414,0.184452,-0.0422776,0.0487659,-0.0375828,0.0227851,0.0703789,-0.07978,-0.06759,-0.0922546,-0.0448586,0.0181979,-0.0220084,0.00249562,-0.0891895,0.0570081,0.266323,0.041029,0.0485652,0.131153,-0.0235649
-0.148018,-0.00214848,0.105279,-0.0117402,0.182851,-0.00166771,0.187011,-0.0380307,0.0428698,0.0361896,0.0467568,-0.151803,-0.189304,-0.0785087,-0.160529,0.143184,-0.194219,0.113995,-0.0617166,-0.177556,-0.111821,-0.160639,-0.0814676,0.0321281,-0.012393
0.00221213,-0.0321287,0.0692618,-0.0353524,0.081229,-0.114179,-0.0287549,0.131554,0.0685781,0.0524599,-0.0793387,-0.0237881,0.0569498,-0.151061,-0.156505,-0.305123,0.155966,-0.263101,0.114367,-0.0188056,0.124678,-0.0253884,-0.0870176,0.00196537,-0.111437
0.0607842,0.0457237,0.0875539,0.0346481,-0.0454874,0.0198095,0.0391408,-0.317786,-0.0956575,-0.00312749,0.103272,-0.121562,-0.0318678,0.149513,-0.0130251,-0.120289,0.0199565,0.0393166,-0.0936916,-0.197935,0.0445384,-0.0195333,-0.0202716,0.0219389,-0.103016
-0.0929744,-0.255857,0.16495,0.0611738,-0.105194,-0.0754946,0.0623188,0.000470758,-0.0899891,0.0129242,0.0979693,0.0328375,0.0487074,0.0144842,-0.00856099,0.071054,0.093096,0.0875074,-0.0711565,-0.0361209,-0.210925,-0.109377,0.120451,0.0111081,0.1961
0.0394598,-0.0827129,0.0224904,-0.0153023,-0.024073,0.00815831,0.123817,0.218378,0.0190564,-0.0498167,0.00475124,0.144833,0.0428221,-0.0170753,-0.235478,-0.0467806,-0.0129402,0.0900052,-0.0515653,0.05204,0.114105,-0.144472,-0.101767,-0.0990269,0.152415
0.0636245,0.0199618,-0.000771179,0.117549,0.125566,-0.0280926,-0.0366918,0.165372,-0.00856097,0.0293357,0.148726,-0.063848,0.0708769,-0.00825277,-0.0687384,-0.141131,0.0621384,0.0308511,-0.0330939,-0.0485216,-0.00602119,-0.155965,-0.0291405,0.0804072,0.0735827
-0.020264,0.0290247,-0.0854818,-0.0326132,-0.0952252,0.118696,-0.115717,0.00193,0.145002,0.0652123,-0.0344269,0.129089,-0.0802125,-0.138909,0.0257642,0.112747,0.278493,-0.00913945,-0.00290724,0.103057,0.102488,0.15832,0.102916,0.183437,-0.0491007
-0.0809469,-0.0246248,-0.0451753,-0.0658113,0.0392288,-0.139646,0.0336895,0.0626676,0.0546988,-0.0307841,0.00734122,-0.0276663,0.0139522,-0.0050913,0.0740091,-0.0323362,0.2401,0.281275,0.0619125,-0.23287,0.110301,0.140518,-0.171226,0.036428,-0.141424
0.0953312,-0.0431211,-0.00360772,-0.20218,0.0845499,-0.121168,0.000947851,0.0860385,-0.0157796,-0.0623773,0.0297252,0.0336841,-0.181228,-0.0739248,0.149102,-0.0251099,-0.151814,0.0249768,0.0619312,0.185127,-0.0593451,-0.0213228,0.00672867,0.00831199,0.0821335
-0.0174927,0.137575,0.0153685,0.128401,-0.0940058,-0.168878,0.218157,0.0800386,0.0770139,-0.220541,0.0359475,-0.0754134,-0.1109,-0.0802934,0.0874133,0.0135057,0.181475,0.148437,0.0457409,-0.148134,-0.0418809,-0.0902316,-0.14703,0.133072,0.0729532
-0.272742,-0.134741,-0.0108139,-0.131161,-0.0273866,0.0194536,0.181974,0.170198,0.111088,-0.125323,0.0992781,-0.083388,-0.16435,0.082935,0.0282489,0.0746433,-0.0117475,-0.144502,0.195057,-0.173932,0.110915,0.126609,0.130525,-0.0364676,0.120661
0.0705699,-0.00836211,-0.118849,0.0876411,0.0561388,0.00787095,-0.0334311,-0.0567307,0.0107235,-0.0168953,0.0592369,-0.0382115,-0.0265114,-0.127385,0.0838264,-0.175767,0.0124961,-0.0581211,0.0222456,0.0310249,0.0668471,-0.072768,-0.146914,0.148942,-0.0296525
0.0513775,-0.198055,-0.262264,0.0519772,0.000933334,-0.289362,-0.112952,-0.165087,-0.139656,-0.00549351,-0.0209668,0.115898,0.149412,0.0253455,0.0610777,-0.118761,-0.11368,0.0485059,0.0586207,0.0979532,-0.100206,-0.204995,0.125803,-0.0855844,0.00636778
-0.00965907,0.00340223,0.0329688,0.0704722,0.0980324,-0.0407436,0.0757058,0.092921,-0.143139,0.0991407,-0.174618,0.0288769,0.00450592,-0.116486,-0.0595701,-0.12659,0.122895,-0.0968547,-0.174155,-0.0641587,-0.0131774,-0.072431,-0.110043,-0.036188,-0.0721412
-0.0267229,0.0373001,0.0825937,-0.126388,0.228352,-0.130108,0.0752968,-0.107911,0.0149743,0.00670492,-0.142874,-0.138926,-0.0543667,0.152296,0.0527108,0.134469,0.185487,0.0518044,-0.0917047,0.00662067,0.0290694,0.104753,-0.0593932,-0.0295386,0.117277
0.0672283,-0.0129942,-0.0861329,-0.0157065,0.00552452,0.0351503,-0.132262,0.140206,0.0790707,0.184586,0.0284658,0.0195427,0.0883082,-0.021375,0.0185498,-0.0434967,0.0223409,-0.154576,0.074248,0.0822125,-0.0138791,0.179634,-0.056054,-0.0582517,-0.242204

Bias Matrix
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

Connection Matrix 
0.112279,0.0302805,0.00708592,0.00730414,-0.142233,0.152007,-0.0291394,-0.013309,-0.017307,-0.176165,-0.00876731,0.136688,0.112531,-0.0358996,0.122061,-0.13395,0.0428373,-0.0123463,0.141438,-0.0124051,0.200816,0.0229887,0.0604894,0.162716,0.159456
0.0230434,-0.00649103,-0.096898,0.0591243,-0.0782776,-0.0444233,-0.0345186,-0.0881801,-0.0442653,-0.0540916,-0.132323,-0.0112799,0.0907346,0.081527,0.0229098,-0.102618,0.0477525,0.12927,-0.0731458,-0.16054,0.0989476,0.0110815,-0.0380931,0.0114959,0.0345313
-0.173496,0.165835,0.229977,-0.0471135,0.126272,-0.117052,0.106579,-0.0699937,0.0144079,0.0398542,0.00268692,0.105584,-0.00731834,-0.0665721,-0.00441124,-0.0363267,-0.00123448,0.00421215,0.19593,-0.0198426,0.0330534,-0.143583,0.00275283,0.11206,-0.0224039
-0.0420183,0.099983,0.0431034,-0.0650913,-0.149874,-0.123063,0.0194007,-0.0998382,-0.0367638,0.17372,0.0593613,-0.0542364,-0.171967,-0.0578909,0.142695,0.0276997,0.0789667,0.0322074,0.0700392,0.0388717,-0.00412639,0.0295884,-0.042528,0.172764,-0.0868353
-0.0820978,-0.109974,0.00867298,0.0456287,0.0431033,0.207257,-0.0537785,-0.137843,-0.0492404,0.232774,0.18044,-0.0249421,-0.0820864,-0.149334,0.0524176,0.0345113,0.0724375,-0.204038,-0.107978,-0.0693424,-0.233805,0.166226,-0.0275353,-0.074657,0.12251
-0.0110432,-0.127349,0.00317862,0.0462358,0.0353548,-0.106198,-0.0261355,-0.11714,-0.185709,-0.0144816,-0.0483868,-0.0779797,0.121391,-0.212251,-0.0137767,-0.0417323,-0.0406537,0.106095,-0.0103522,0.0141817,0.058182,0.135454,0.0461577,-0.0651715,3.81116e-06
0.0889754,-0.115628,0.0397217,0.0576848,0.00600001,0.0513794,-0.0657177,-0.0680979,0.035477,-0.143415,0.0471743,-0.00480444,-0.0580638,0.0252785,-0.00189374,-0.0690683,0.0799762,0.221414,0.0438871,0.063826,0.201584,-0.0243653,0.153384,0.076475,-0.245668
-0.170365,0.0420153,-0.0298149,0.0263602,0.0731266,0.022807,-0.202852,0.096619,-0.0186922,-0.0472325,0.193666,0.147734,-0.00848901,0.0427697,-0.030428,0.0204625,-0.00833382,0.182893,-0.0244179,0.0475261,-0.0714216,-0.118694,0.0608891,0.0504223,-0.0513996
0.0818475,0.11566,-0.0803689,-0.0551562,-0.0332414,0.184452,-0.0422776,0.0487659,-0.0375828,0.0227851,0.0703789,-0.07978,-0.06759,-0.0922546,-0.0448586,0.0181979,-0.0220084,0.00249562,-0.0891895,0.0570081,0.266323,0.041029,0.0485652,0.131153,-0.0235649
-0.148018,-0.00214848,0.105279,-0.0117402,0.182851,-0.00166771,0.187011,-0.0380307,0.0428698,0.0361896,0.0467568,-0.151803,-0.189304,-0.0785087,-0.160529,0.143184,-0.194219,0.113995,-0.0617166,-0.177556,-0.111821,-0.160639,-0.0814676,0.0321281,-0.012393
0.00221213,-0.0321287,0.0692618,-0.0353524,0.081229,-0.114179,-0.0287549,0.131554,0.0685781,0.0524599,-0.0793387,-0.0237881,0.0569498,-0.151061,-0.156505,-0.305123,0.155966,-0.263101,0.114367,-0.0188056,0.124678,-0.0253884,-0.0870176,0.00196537,-0.111437
0.0607842,0.0457237,0.0875539,0.0346481,-0.0454874,0.0198095,0.0391408,-0.317786,-0.0956575,-0.00312749,0.103272,-0.121562,-0.0318678,0.149513,-0.0130251,-0.120289,0.0199565,0.0393166,-0.0936916,-0.197935,0.0445384,-0.0195333,-0.0202716,0.0219389,-0.103016
-0.0929744,-0.255857,0.16495,0.0611738,-0.105194,-0.0754946,0.0623188,0.000470758,-0.0899891,0.0129242,0.0979693,0.0328375,0.0487074,0.0144842,-0.00856099,0.071054,0.093096,0.0875074,-0.0711565,-0.0361209,-0.210925,-0.109377,0.120451,0.0111081,0.1961
0.0394598,-0.0827129,0.0224904,-0.0153023,-0.024073,0.00815831,0.123817,0.218378,0.0190564,-0.0498167,0.00475124,0.144833,0.0428221,-0.0170753,-0.235478,-0.0467806,-0.0129402,0.0900052,-0.0515653,0.05204,0.114105,-0.144472,-0.101767,-0.0990269,0.152415
0.0636245,0.0199618,-0.000771179,0.117549,0.125566,-0.0280926,-0.0366918,0.165372,-0.00856097,0.0293357,0.148726,-0.063848,0.0708769,-0.00825277,-0.0687384,-0.141131,0.0621384,0.0308511,-0.0330939,-0.0485216,-0.00602119,-0.155965,-0.0291405,0.0804072,0.0735827
-0.020264,0.0290247,-0.0854818,-0.0326132,-0.0952252,0.118696,-0.115717,0.00193,0.145002,0.0652123,-0.0344269,0.129089,-0.0802125,-0.138909,0.0257642,0.112747,0.278493,-0.00913945,-0.00290724,0.103057,0.102488,0.15832,0.102916,0.183437,-0.0491007
-0.0809469,-0.0246248,-0.0451753,-0.0658113,0.0392288,-0.139646,0.0336895,0.0626676,0.0546988,-0.0307841,0.00734122,-0.0276663,0.0139522,-0.0050913,0.0740091,-0.0323362,0.2401,0.281275,0.0619125,-0.23287,0.110301,0.140518,-0.171226,0.036428,-0.141424
0.0953312,-0.0431211,-0.00360772,-0.20218,0.0845499,-0.121168,0.000947851,0.0860385,-0.0157796,-0.0623773,0.0297252,0.0336841,-0.181228,-0.0739248,0.149102,-0.0251099,-0.151814,0.0249768,0.0619312,0.185127,-0.0593451,-0.0213228,0.00672867,0.00831199,0.0821335
-0.0174927,0.137575,0.0153685,0.128401,-0.0940058,-0.168878,0.218157,0.0800386,0.0770139,-0.220541,0.0359475,-0.0754134,-0.1109,-0.0802934,0.0874133,0.0135057,0.181475,0.148437,0.0457409,-0.148134,-0.0418809,-0.0902316,-0.14703,0.133072,0.0729532
-0.272742,-0.134741,-0.0108139,-0.131161,-0.0273866,0.0194536,0.181974,0.170198,0.111088,-0.125323,0.0992781,-0.083388,-0.16435,0.082935,0.0282489,0.0746433,-0.0117475,-0.144502,0.195057,-0.173932,0.110915,0.126609,0.130525,-0.0364676,0.120661
0.0705699,-0.00836211,-0.118849,0.0876411,0.0561388,0.00787095,-0.0334311,-0.0567307,0.0107235,-0.0168953,0.0592369,-0.0382115,-0.0265114,-0.127385,0.0838264,-0.175767,0.0124961,-0.0581211,0.0222456,0.0310249,0.0668471,-0.072768,-0.146914,0.148942,-0.0296525
0.0513775,-0.198055,-0.262264,0.0519772,0.000933334,-0.289362,-0.112952,-0.165087,-0.139656,-0.00549351,-0.0209668,0.115898,0.149412,0.0253455,0.0610777,-0.118761,-0.11368,0.0485059,0.0586207,0.0979532,-0.100206,-0.204995,0.125803,-0.0855844,0.00636778
-0.00965907,0.00340223,0.0329688,0.0704722,0.0980324,-0.0407436,0.0757058,0.092921,-0.143139,0.0991407,-0.174618,0.0288769,0.00450592,-0.116486,-0.0595701,-0.12659,0.122895,-0.0968547,-0.174155,-0.0641587,-0.0131774,-0.072431,-0.110043,-0.036188,-0.0721412
-0.0267229,0.0373001,0.0825937,-0.126388,0.228352,-0.130108,0.0752968,-0.107911,0.0149743,0.00670492,-0.142874,-0.138926,-0.0543667,0.152296,0.0527108,0.134469,0.185487,0.0518044,-0.0917047,0.00662067,0.0290694,0.104753,-0.0593932,-0.0295386,0.117277
0.0672283,-0.0129942,-0.0861329,-0.0157065,0.00552452,0.0351503,-0.132262,0.140206,0.0790707,0.184586,0.0284658,0.0195427,0.0883082,-0.021375,0.0185498,-0.0434967,0.0223409,-0.154576,0.074248,0.0822125,-0.0138791,0.179634,-0.056054,-0.0582517,-0.242204

Bias Matrix
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

dataVmeans
0.49,0,0,0,0.51,0,0.49,0,0.51,0,0,0,1,0,0,0,0.51,0,0.49,0,0.51,0,0,0,0.49

dataHmeans
0.506119,0.437704,0.508224,0.538486,0.459953,0.522735,0.502266,0.506503,0.496129,0.486475,0.576725,0.495784,0.495407,0.44267,0.546503,0.469457,0.60053,0.549229,0.505139,0.462052,0.516439,0.518454,0.493588,0.571563,0.508516

rbmVmeans
0.6,0.39,0.54,0.5,0.47,0.49,0.5,0.66,0.58,0.42,0.46,0.31,0.49,0.46,0.55,0.61,0.48,0.46,0.53,0.5,0.49,0.4,0.37,0.49,0.52

rbmHmeans
0.446737,0.461957,0.509261,0.49571,0.541472,0.437383,0.509346,0.524894,0.490087,0.493718,0.583249,0.505227,0.446095,0.389157,0.521462,0.409124,0.643382,0.58193,0.539009,0.449276,0.593322,0.478434,0.4809,0.625919,0.497798

deltaConnection
-0.00196979,-0.00664947,-0.00430474,-0.00199861,-0.00980846,-0.0040825,-0.00526983,-0.00574864,-0.00413911,-0.00570727,-0.00776973,-0.006672,-0.0029031,0.000254153,-0.00606951,-0.000261778,-0.00964104,-0.00712213,-0.00764009,-0.00291016,-0.0132267,-0.00494397,-0.00357183,-0.0117727,-0.00891494
-0.017582,-0.0176542,-0.0187535,-0.0205313,-0.0199161,-0.0161972,-0.0197491,-0.0186552,-0.0180442,-0.0184603,-0.0205342,-0.0194458,-0.0192359,-0.0166534,-0.0204934,-0.0141988,-0.0255671,-0.0247656,-0.0198125,-0.0142164,-0.0242565,-0.0186745,-0.0180222,-0.0240488,-0.0201177
-0.0213912,-0.0276845,-0.0313291,-0.0261812,-0.031635,-0.0220614,-0.0292726,-0.0273384,-0.0267864,-0.0268977,-0.0313265,-0.0287006,-0.0243321,-0.020178,-0.0278574,-0.0211556,-0.0350922,-0.031409,-0.0321115,-0.0234502,-0.0331157,-0.0237608,-0.025826,-0.0354421,-0.0266716
-0.0217674,-0.0236924,-0.0256264,-0.0237957,-0.0246917,-0.0198718,-0.0253353,-0.0244119,-0.0235417,-0.0279761,-0.0307051,-0.0245713,-0.019517,-0.01879,-0.0282647,-0.0211543,-0.0331441,-0.0297605,-0.0274398,-0.0233271,-0.0286322,-0.0241599,-0.0238304,-0.033433,-0.0239429
0.00446247,0.00208894,0.000930374,0.00252624,-0.000534534,0.00500841,0.00221211,0.00253616,0.00236143,0.000912387,0.000246871,0.000468577,0.00438553,0.00475889,0.0018175,0.00497686,-0.00119097,0.00223438,-0.000299118,0.00253101,0.00144624,0.00244038,0.00119332,0.000605552,0.00217962
-0.0217534,-0.0206654,-0.0250516,-0.0253228,-0.0272033,-0.0201284,-0.0246045,-0.0238272,-0.0209608,-0.0238075,-0.0279717,-0.0235309,-0.0237221,-0.0157582,-0.0251378,-0.0191924,-0.030604,-0.029964,-0.0261036,-0.0222309,-0.0300342,-0.025426,-0.0242697,-0.0295029,-0.0243763
0.00253983,0.000441568,0.000184957,0.0016367,-0.00667161,0.00183926,0.000800769,0.00126908,0.000627747,-0.00190367,-0.00279058,0.000853976,0.00405227,0.00352355,0.000843552,0.00321055,-0.0042356,-0.00464752,-0.000200202,0.000207676,-0.00707037,0.000508798,-0.000463829,-0.00428579,0.00277278
-0.0268161,-0.0308077,-0.0326308,-0.0330768,-0.0367294,-0.0291934,-0.0301845,-0.0364713,-0.0322992,-0.0320987,-0.0414198,-0.0360163,-0.0295363,-0.0259165,-0.0341603,-0.0270925,-0.0428903,-0.0405245,-0.0356367,-0.0308664,-0.0383117,-0.0302742,-0.0326205,-0.0420905,-0.0319424
-0.00335099,-0.00691064,-0.00330119,-0.00127028,-0.00533855,-0.00093851,-0.00336159,-0.00677275,-0.00429703,-0.000786403,-0.00415825,-0.00458756,-0.00069657,0.000170775,-0.00213919,0.000526303,-0.00664633,-0.00649797,-0.00718327,-0.00510392,-0.0136488,-0.00130503,-0.00544908,-0.00987726,-0.000506741
-0.0164155,-0.019377,-0.0233293,-0.0204324,-0.0252139,-0.0186715,-0.0246163,-0.0213816,-0.0212337,-0.0214898,-0.0248004,-0.018632,-0.0158287,-0.0153364,-0.0190877,-0.0198204,-0.0237737,-0.0257824,-0.0213727,-0.0160382,-0.0231707,-0.0177546,-0.0189931,-0.0266479,-0.0211145
-0.0201403,-0.0211224,-0.0247411,-0.0220575,-0.0265505,-0.0187289,-0.0233217,-0.0270885,-0.0242499,-0.023362,-0.0256241,-0.0227665,-0.0212087,-0.0155279,-0.021171,-0.0141732,-0.0321921,-0.022355,-0.0268578,-0.0201158,-0.0297347,-0.0218091,-0.0203763,-0.0289387,-0.0211001
-0.0145481,-0.0143038,-0.0170893,-0.0158672,-0.0159372,-0.0137112,-0.0162686,-0.0109392,-0.0131864,-0.0159962,-0.0199658,-0.0138005,-0.0133804,-0.0142844,-0.0160696,-0.0111884,-0.0199337,-0.0185191,-0.0150142,-0.0108535,-0.0181689,-0.0147157,-0.0150821,-0.0191653,-0.0142586
0.0308716,0.0254767,0.0229378,0.0286338,0.0212607,0.0322125,0.0235451,0.0249552,0.0268721,0.0244498,0.0273832,0.0245808,0.0273894,0.0243534,0.0294328,0.0253684,0.0272053,0.0249243,0.0251858,0.0254877,0.0261699,0.0304277,0.0237488,0.0265209,0.0230993
-0.0209679,-0.0198187,-0.023814,-0.0227612,-0.0242475,-0.0204172,-0.02525,-0.0277539,-0.0226092,-0.0221486,-0.0270328,-0.0258053,-0.0212757,-0.017181,-0.0201498,-0.0178274,-0.029547,-0.0278633,-0.0239289,-0.0215043,-0.0289835,-0.0196548,-0.0205812,-0.0274269,-0.0255239
-0.025474,-0.0255778,-0.0281226,-0.0291481,-0.0315875,-0.0234403,-0.027404,-0.0310729,-0.026724,-0.028191,-0.0344788,-0.0268362,-0.025584,-0.0212893,-0.0278179,-0.0201824,-0.0365616,-0.0319902,-0.0292555,-0.0240333,-0.0322788,-0.024037,-0.0260785,-0.0355906,-0.0284777
-0.0271687,-0.0288053,-0.0293504,-0.0298996,-0.0314799,-0.0289934,-0.0286965,-0.0324949,-0.0321858,-0.0316629,-0.0355406,-0.0331106,-0.025968,-0.0212434,-0.0320052,-0.0265903,-0.0435417,-0.0351747,-0.0326545,-0.02952,-0.0378385,-0.0315303,-0.0308886,-0.0412176,-0.0290909
0.00400971,-0.000179201,0.0010033,0.00348096,-0.000817983,0.00887653,0.00028835,-0.00129575,-0.00039055,0.00499242,0.00262064,-0.000246615,0.00227066,0.00223231,0.000962464,0.00545258,-0.00459137,-0.00531596,-0.00373724,0.00471995,-0.00466659,0.0023058,0.00299988,-0.00211057,0.00545443
-0.0223395,-0.0208271,-0.0234867,-0.0194588,-0.0260987,-0.0186174,-0.0235576,-0.0251185,-0.0221857,-0.0219147,-0.0273748,-0.0234249,-0.0173055,-0.0168988,-0.0267648,-0.0186968,-0.0271758,-0.0266258,-0.0255875,-0.0237482,-0.0261346,-0.0221432,-0.022151,-0.0288124,-0.0245156
0.00280217,-0.004571,-0.000732154,-0.000914595,-0.00679301,0.00413159,-0.00508893,-0.00309113,-0.00162098,-0.00202404,-0.00423554,-3.76748e-05,0.00317157,0.00400471,-0.00214431,0.000902597,-0.00765513,-0.00511629,-0.0020953,0.00217591,-0.00478551,7.55315e-05,0.00296708,-0.00664523,-0.00385019
-0.0177102,-0.0204896,-0.0258923,-0.0228201,-0.0268283,-0.0219009,-0.0285438,-0.0289808,-0.0259033,-0.0225051,-0.0308891,-0.0240156,-0.0198851,-0.020711,-0.0262977,-0.0213059,-0.0321486,-0.0267855,-0.030005,-0.0195826,-0.0311596,-0.0253623,-0.0263067,-0.0307578,-0.0274994
0.00136464,-0.000916572,0.00137441,0.000909852,-0.00231597,0.00589093,0.000913288,-0.00145763,-0.00067816,0.00496243,0.00113505,-0.000717349,0.00263333,0.00429909,0.000941818,0.00705972,-0.00139348,-0.00086477,-0.0040885,-0.000781588,-0.00536103,0.00527404,0.00183212,-0.00461246,0.00333919
-0.0185371,-0.0154293,-0.015903,-0.0210282,-0.0206282,-0.0134506,-0.0182302,-0.0180054,-0.0170726,-0.0202809,-0.0238209,-0.0221452,-0.019942,-0.0160629,-0.0222182,-0.0148377,-0.0243118,-0.0242301,-0.0220383,-0.019148,-0.0215849,-0.0163075,-0.021386,-0.023793,-0.019792
-0.0160793,-0.0168098,-0.0193767,-0.0195087,-0.0216606,-0.0152508,-0.0201898,-0.0209693,-0.0158336,-0.0198452,-0.0188452,-0.0191634,-0.0165346,-0.0126071,-0.0181034,-0.0133886,-0.0257956,-0.0202113,-0.0170063,-0.0155651,-0.0214858,-0.0164891,-0.0161582,-0.0222899,-0.0175412
-0.0211577,-0.0235707,-0.0269201,-0.0220331,-0.0304341,-0.0196194,-0.0264659,-0.0246066,-0.0246691,-0.0239582,-0.0265089,-0.0224492,-0.0205363,-0.021315,-0.0266336,-0.0221895,-0.034655,-0.0291428,-0.0254468,-0.0220615,-0.0296939,-0.0253342,-0.0224977,-0.0305558,-0.0262198
0.00188529,-0.00233995,0.00161787,0.00186694,-0.00773563,0.000639213,0.00158583,-0.00357358,-0.00130604,-0.0085908,-0.00407204,-0.000942807,0.000742413,0.00370723,-0.000206731,0.00190568,-0.00462236,0.000490254,-0.00157872,-0.00128679,-0.00463902,-0.00389174,0.00195751,-0.0033876,0.00193538

deltaBias
-0.011,-0.039,-0.054,-0.05,0.004,-0.049,-0.001,-0.066,-0.007,-0.042,-0.046,-0.031,0.051,-0.046,-0.055,-0.061,0.003,-0.046,-0.004,-0.05,0.002,-0.04,-0.037,-0.049,-0.003
0.00593825,-0.00242538,-0.000103715,0.00427757,-0.00815185,0.00853516,-0.000707952,-0.00183905,0.000604178,-0.000724369,-0.000652363,-0.000944333,0.00493122,0.00535125,0.00250414,0.00603327,-0.00428522,-0.00327004,-0.00338698,0.00127764,-0.00768825,0.004002,0.00126878,-0.00543553,0.00107181

Connection Matrix 
0.339621,0.0228451,0.24751,0.14811,-0.691455,-0.400666,0.0243208,0.268569,0.235882,-0.8269,-0.485264,0.345696,0.239261,0.356788,0.0151078,-0.291966,-0.0947863,0.184764,0.551427,0.264487,0.174548,-0.452214,0.406757,0.0202734,-0.437418
-0.179889,-0.175562,-0.215451,-0.181462,-0.185916,-0.199001,-0.198367,-0.210351,-0.19745,-0.182131,-0.228579,-0.185645,-0.162978,-0.151422,-0.192318,-0.21108,-0.191657,-0.158624,-0.197945,-0.22424,-0.157383,-0.179247,-0.192355,-0.196656,-0.170905
-0.236253,-0.128768,-0.125063,-0.213037,-0.133599,-0.224137,-0.160906,-0.207109,-0.182573,-0.161542,-0.196929,-0.154017,-0.191362,-0.193046,-0.203223,-0.195443,-0.210419,-0.196785,-0.1234,-0.185302,-0.178459,-0.228314,-0.181372,-0.172553,-0.192714
-0.199625,-0.150448,-0.179053,-0.220441,-0.214485,-0.228669,-0.188389,-0.216548,-0.198315,-0.125754,-0.18282,-0.200336,-0.240152,-0.191422,-0.164675,-0.181283,-0.190117,-0.189593,-0.158028,-0.170642,-0.189973,-0.181936,-0.19437,-0.157385,-0.213627
-0.328765,0.0351385,-0.222157,-0.0735942,0.653159,0.474745,0.0327694,-0.280484,-0.216274,0.800204,0.49852,-0.325514,-0.191434,-0.395918,0.102213,0.321561,0.181217,-0.188461,-0.593583,-0.252539,-0.134014,0.48599,-0.423764,0.0681433,0.482086
-0.173859,-0.198827,-0.172811,-0.171592,-0.153587,-0.212851,-0.185064,-0.204561,-0.223457,-0.172471,-0.202461,-0.190068,-0.139796,-0.218884,-0.192097,-0.187542,-0.20737,-0.151397,-0.162827,-0.161086,-0.156267,-0.140386,-0.152615,-0.207866,-0.178865
