0 -9005.89 -90 -0.589458
10 0.780847 -4.94 32.8902
20 -15.3465 -3.74 26.0138
30 4.84667 -2.74 21.8199
40 28.0876 -1.91 18.317
50 -27.9663 -2.13 15.202
60 -75.7856 -2.35 12.8018
70 -84.2794 -2.27 11.5616
80 8.49384 -1.09 10.57
90 -53.4159 -1.62 9.30602
100 -59.9967 -1.57 8.32884
110 108.498 0.3 8.12774
120 -1.36001 -0.78 7.10872
130 -115.722 -1.87 5.92533
140 126.096 0.66 6.493
150 -17.8821 -0.78 5.55246
160 -78.3402 -1.37 5.12682
170 74.4382 0.25 5.08949
180 37.7381 -0.1 4.74534
190 21.212 -0.23 4.33091
200 -62.3469 -1.08 4.07301
210 -37.7098 -0.81 3.97668
220 17.8808 -0.22 3.90793
230 -98.3434 -1.39 3.51291
240 10.6428 -0.25 3.48738
250 34.5641 0.02 3.27696
260 189.749 1.61 3.55096
270 52.02 0.22 3.10048
280 2.9811 -0.29 3.1048
290 -3.05828 -0.32 2.79637
300 -153.633 -1.85 2.56844
310 -126.702 -1.57 2.55314
320 10.6354 -0.16 2.62402
330 -94.1792 -1.22 2.42226
340 -70.7294 -0.97 2.3531
350 0.0305655 -0.24 2.34565
360 -63.7682 -0.88 2.18831
370 -5.07868 -0.27 2.13004
380 -93.8889 -1.17 2.02169
390 -77.2967 -1 2.02391
400 -81.9507 -1.03 1.85769
410 -99.0467 -1.2 1.81684
420 35.7622 0.17 1.92741
430 -123.419 -1.44 1.73726
440 43.9478 0.26 1.87299
450 -57.3022 -0.76 1.70791
460 -61.0989 -0.79 1.62649
470 -33.5027 -0.51 1.64629
480 -98.625 -1.17 1.59082
490 -177.917 -1.96 1.4255
500 -68.0137 -0.85 1.52955
510 -87.4625 -1.04 1.45234
520 39.3602 0.25 1.49547
530 86.4032 0.73 1.4978
540 -101.106 -1.15 1.1886
550 84.3872 0.72 1.38166
560 -79.0701 -0.94 1.32263
570 -23.1438 -0.36 1.22752
580 -16.8554 -0.3 1.268
590 -145.173 -1.59 1.12085
600 -129.595 -1.44 1.19318
610 -159.66 -1.74 1.14601
620 -13.9081 -0.26 1.17049
630 103.052 0.92 1.28731
640 -2.47829 -0.14 1.1352
650 39.6428 0.29 1.11949
660 112.053 1.02 1.19197
670 -75.8063 -0.88 1.08302
680 70.0438 0.6 1.11348
690 -15.9831 -0.27 1.06349
700 -63.4972 -0.75 1.03884
710 -73.0977 -0.84 0.970618
720 142.46 1.34 1.07642
730 14.8004 0.05 0.994007
740 42.3408 0.33 0.992096
750 -134.376 -1.45 0.858943
760 12.6297 0.03 0.975481
770 153.101 1.45 1.05404
780 -27.943 -0.37 0.860564
790 -57.401 -0.67 0.869965
800 -91.5022 -1.01 0.816132
810 -3.07822 -0.12 0.882078
820 -77.0633 -0.86 0.781772
830 85.8872 0.78 0.911885
840 -45.0808 -0.54 0.822636
850 52.8526 0.45 0.856283
860 -89.2114 -0.98 0.753099
870 -168.768 -1.78 0.702473
880 25.7069 0.18 0.805125
890 17.0132 0.09 0.822599
900 72.9186 0.66 0.789598
910 24.5578 0.17 0.783641
920 -46.8583 -0.55 0.744915
930 -61.5811 -0.69 0.660192
940 -89.3338 -0.97 0.65363
950 -216.453 -2.25 0.597032
960 -23.8372 -0.31 0.684349
970 -13.2462 -0.2 0.659032
980 -29.7609 -0.37 0.682198
990 -167.757 -1.76 0.618656
