0.00737793,0.00945594,0.0151187,-0.0147866,0.0181688,-0.0301488,0.00399151,-0.00228515,0.018604,0.0214758,-0.0247066,0.000663953,0.00561052,0.000983908,-0.0079028,-0.0504234,0.0135837,0.0256384,0.0043425,0.000403625,-0.01885,-0.0224826,0.106136,0.0186951,0.00565036,-0.022222,0.0116826,0.010276,0.00369086,0.0057144,0.00705945,-0.0318249,0.0056591,-0.003851,-0.0479146,0.000391509,0.0126799,0.0117498,0.0722855,0.02346,0.00974347,-0.0484849,0.00066689,0.0130154,0.00654614,0.0137696,-0.000515562,0.00561356,-0.00245191,-0.00822909,0.00213668,0.0205599,-0.00811483,-0.0115186,-0.00941372,-0.00839328,0.025862,-0.0108276,0.000214799,0.0103957,0.025778,-0.0123707,0.018383,-0.047522,0.0250247,0.029752,0.0160639,0.0154591,0.0121841,0.0111002,0.00972788,0.0149876,0.00571042,-0.000894505,-0.0367002,0.00689727,0.00121083,0.000320909,0.0055943,-0.0114915,0.0133262,0.0072618,0.00687967,0.0153122,-0.00942225,-0.0130535,0.0149335,0.00718819,-0.0133522,0.0246177,0.00881667,0.0173473,-0.00305455,0.00735713,-0.00404624,0.0102023,-0.031286,-0.00946023,-0.0301772,0.00809325
-0.0519981,-0.0520406,-0.0517986,-0.0518621,-0.0519009,-0.0516151,-0.0520726,-0.051974,-0.0517368,-0.0516326,-0.0518287,-0.0519705,-0.0518841,-0.0519683,-0.0518742,-0.0516276,-0.0519291,-0.0518047,-0.0520744,-0.0519737,-0.0519224,-0.0518704,-0.0506916,-0.0519717,-0.0518996,-0.0514784,-0.0519679,-0.0520392,-0.0516669,-0.0519216,-0.0520355,-0.0519109,-0.0515046,-0.0518812,-0.0516174,-0.0519699,-0.0519199,-0.0520188,-0.0511806,-0.0518367,-0.0519506,-0.0515962,-0.0520273,-0.0519324,-0.0520012,-0.0520139,-0.0518028,-0.051773,-0.0518293,-0.0520096,-0.052052,-0.0518141,-0.0518705,-0.0517729,-0.0519939,-0.0519708,-0.0518078,-0.0517967,-0.0518696,-0.0520721,-0.0518049,-0.0518443,-0.0518471,-0.0516626,-0.0517828,-0.0518301,-0.0519595,-0.0518362,-0.0520625,-0.0519083,-0.0519948,-0.0519276,-0.0518536,-0.0517178,-0.0517265,-0.0520438,-0.0520553,-0.0519234,-0.051996,-0.0519357,-0.0519083,-0.0518509,-0.0520324,-0.0520053,-0.0518629,-0.0519518,-0.0520294,-0.0519982,-0.0520127,-0.0517428,-0.0519304,-0.0518487,-0.0518404,-0.051951,-0.0519157,-0.0520915,-0.0518573,-0.051832,-0.0515586,-0.0519959
-0.04863,-0.0486671,-0.0484413,-0.0485076,-0.048548,-0.0482838,-0.0487046,-0.0486182,-0.0483725,-0.0482858,-0.0484711,-0.0486069,-0.048522,-0.0486114,-0.0485186,-0.0482804,-0.0485724,-0.0484541,-0.0486944,-0.048607,-0.0485596,-0.0485201,-0.0474221,-0.0486026,-0.0485335,-0.0481399,-0.0486044,-0.0486771,-0.0483149,-0.0485701,-0.048664,-0.0485464,-0.0481674,-0.0485145,-0.0482773,-0.0486076,-0.0485566,-0.0486398,-0.0478581,-0.0484861,-0.0485774,-0.0482654,-0.0486648,-0.0485702,-0.0486353,-0.0486407,-0.0484575,-0.0484211,-0.0484689,-0.0486325,-0.0486864,-0.0484668,-0.0485161,-0.0484172,-0.0486176,-0.0486089,-0.0484544,-0.0484362,-0.0485134,-0.048694,-0.0484501,-0.0484904,-0.048488,-0.0483232,-0.048421,-0.048478,-0.048602,-0.0484665,-0.0486932,-0.0485439,-0.0486291,-0.0485725,-0.0484899,-0.0483713,-0.0483837,-0.0486739,-0.0486868,-0.0485626,-0.0486268,-0.0485753,-0.048546,-0.0484872,-0.048666,-0.0486389,-0.0485031,-0.0486003,-0.0486486,-0.0486316,-0.048653,-0.0483897,-0.0485794,-0.0484942,-0.0484912,-0.0485891,-0.0485456,-0.048717,-0.0484933,-0.0484827,-0.0482166,-0.0486315
-0.0502127,-0.0502449,-0.0500251,-0.0500731,-0.0501251,-0.0498362,-0.0502847,-0.0501872,-0.0499586,-0.0498582,-0.0500414,-0.050189,-0.0500987,-0.0501837,-0.0500878,-0.049841,-0.0501458,-0.0500299,-0.0502821,-0.0501845,-0.0501371,-0.0500811,-0.0489994,-0.050189,-0.0501161,-0.0497127,-0.0501806,-0.0502573,-0.0498908,-0.0501459,-0.0502481,-0.0501125,-0.0497444,-0.0500863,-0.0498393,-0.0501907,-0.0501342,-0.0502256,-0.0494379,-0.0500642,-0.0501637,-0.0498208,-0.050238,-0.0501463,-0.0502079,-0.0502238,-0.0500272,-0.0499914,-0.0500441,-0.0502228,-0.0502566,-0.0500383,-0.0500804,-0.0499885,-0.0501966,-0.0501858,-0.0500268,-0.0500116,-0.0500758,-0.0502731,-0.0500254,-0.0500628,-0.0500607,-0.049885,-0.0500021,-0.0500556,-0.0501852,-0.0500495,-0.0502752,-0.0501305,-0.050214,-0.0501519,-0.0500676,-0.0499462,-0.0499468,-0.0502432,-0.0502621,-0.0501336,-0.0502123,-0.050154,-0.0501308,-0.0500657,-0.0502438,-0.0502258,-0.0500684,-0.0501656,-0.0502375,-0.0502057,-0.0502255,-0.0499788,-0.050152,-0.0500718,-0.0500576,-0.0501685,-0.0501301,-0.0503031,-0.0500694,-0.050045,-0.049789,-0.0502068
-0.0509113,-0.0509577,-0.0507267,-0.0507675,-0.0508323,-0.0505362,-0.0509829,-0.0508898,-0.0506665,-0.0505671,-0.0507366,-0.0508945,-0.0507972,-0.0508897,-0.0507916,-0.0505329,-0.0508472,-0.0507396,-0.050994,-0.0508775,-0.0508321,-0.0507775,-0.0497781,-0.0508942,-0.0508183,-0.0503938,-0.0508907,-0.0509632,-0.0505976,-0.0508402,-0.0509581,-0.0508204,-0.0504415,-0.0507868,-0.0505341,-0.0508888,-0.0508359,-0.0509312,-0.050173,-0.0507621,-0.0508683,-0.0505052,-0.0509436,-0.0508503,-0.050921,-0.0509266,-0.0507302,-0.0506906,-0.0507538,-0.0509243,-0.050965,-0.0507442,-0.0507928,-0.0506776,-0.0508972,-0.0508907,-0.0507387,-0.0507098,-0.0507807,-0.0509777,-0.0507355,-0.0507665,-0.0507649,-0.0505761,-0.0507089,-0.0507687,-0.0508912,-0.050755,-0.0509786,-0.0508293,-0.0509191,-0.0508523,-0.0507643,-0.0506404,-0.0506346,-0.0509514,-0.05097,-0.0508399,-0.0509078,-0.0508526,-0.0508336,-0.0507617,-0.0509489,-0.050932,-0.0507724,-0.0508768,-0.0509404,-0.0509168,-0.0509219,-0.0506804,-0.0508482,-0.0507783,-0.0507543,-0.0508664,-0.0508247,-0.0509952,-0.0507689,-0.0507401,-0.0504684,-0.0509137
-0.0452073,-0.0452485,-0.045039,-0.0450876,-0.0451412,-0.0448801,-0.0452774,-0.0451927,-0.0449915,-0.0449067,-0.0450588,-0.0451866,-0.0451013,-0.0451812,-0.045105,-0.0448704,-0.0451547,-0.0450554,-0.0452813,-0.0451842,-0.0451378,-0.0450979,-0.0441478,-0.0451943,-0.0451206,-0.044753,-0.0451883,-0.0452449,-0.044923,-0.0451477,-0.0452412,-0.0451255,-0.0447867,-0.045105,-0.0448711,-0.0451862,-0.0451429,-0.0452214,-0.0445362,-0.045083,-0.0451617,-0.0448412,-0.0452396,-0.045155,-0.0452167,-0.0452211,-0.0450359,-0.0450148,-0.0450642,-0.04521,-0.0452521,-0.045058,-0.0450985,-0.0449994,-0.0451966,-0.045193,-0.0450537,-0.0450331,-0.045084,-0.0452711,-0.0450434,-0.0450751,-0.0450741,-0.0449062,-0.0450197,-0.0450688,-0.0451862,-0.0450669,-0.0452715,-0.0451303,-0.0452119,-0.0451525,-0.0450747,-0.044965,-0.044963,-0.0452454,-0.0452617,-0.0451459,-0.0452076,-0.0451597,-0.045129,-0.0450792,-0.0452471,-0.0452215,-0.0450774,-0.0451675,-0.0452387,-0.045213,-0.0452229,-0.044998,-0.0451563,-0.0450857,-0.045067,-0.0451692,-0.0451324,-0.0452946,-0.0450729,-0.0450562,-0.0448206,-0.0452182
-0.0460046,-0.0460291,-0.0458208,-0.0458732,-0.0459177,-0.0456655,-0.0460632,-0.0459815,-0.0457664,-0.0456851,-0.0458438,-0.045981,-0.0459005,-0.045979,-0.0458986,-0.0456731,-0.0459396,-0.0458366,-0.0460621,-0.0459701,-0.0459335,-0.0458909,-0.0448912,-0.045979,-0.0459147,-0.0455483,-0.0459705,-0.0460366,-0.0457127,-0.0459375,-0.0460292,-0.0459142,-0.0455637,-0.0458902,-0.0456721,-0.045982,-0.0459311,-0.0460132,-0.0452897,-0.0458692,-0.0459524,-0.0456409,-0.0460282,-0.0459429,-0.0460002,-0.0460069,-0.0458298,-0.0458027,-0.0458469,-0.046007,-0.04604,-0.0458358,-0.0458917,-0.045793,-0.045997,-0.0459717,-0.0458298,-0.0458181,-0.0458852,-0.0460591,-0.0458306,-0.045862,-0.0458588,-0.0457115,-0.045806,-0.0458552,-0.0459744,-0.0458595,-0.0460529,-0.0459162,-0.0459988,-0.0459369,-0.0458646,-0.0457508,-0.0457654,-0.0460299,-0.0460506,-0.0459331,-0.0459907,-0.0459556,-0.0459257,-0.0458637,-0.0460324,-0.0460148,-0.0458722,-0.045961,-0.0460163,-0.0459897,-0.0460065,-0.0457854,-0.0459501,-0.0458699,-0.0458621,-0.0459653,-0.0459292,-0.0460778,-0.0458673,-0.0458462,-0.0456129,-0.0459956
-0.0433558,-0.0433939,-0.0432023,-0.0432365,-0.0432929,-0.0430296,-0.0434119,-0.0433397,-0.0431471,-0.0430774,-0.0432024,-0.0433408,-0.0432673,-0.0433375,-0.0432526,-0.043027,-0.0433099,-0.0432067,-0.0434194,-0.0433269,-0.0432851,-0.0432438,-0.0424084,-0.0433463,-0.0432773,-0.0429173,-0.0433389,-0.0433916,-0.0430844,-0.0433033,-0.0433884,-0.0432725,-0.0429556,-0.0432536,-0.0430205,-0.0433394,-0.0432863,-0.0433678,-0.0427481,-0.0432381,-0.0433109,-0.0430058,-0.0433909,-0.0433062,-0.0433549,-0.0433732,-0.0432014,-0.0431769,-0.0432133,-0.0433583,-0.043405,-0.0432104,-0.043245,-0.0431601,-0.043348,-0.0433387,-0.043211,-0.0431809,-0.0432447,-0.043418,-0.0432115,-0.0432231,-0.0432351,-0.0430582,-0.043191,-0.0432282,-0.0433363,-0.0432352,-0.0434154,-0.0432815,-0.0433603,-0.0433002,-0.0432356,-0.043131,-0.0431168,-0.0433925,-0.043409,-0.0432892,-0.0433533,-0.0433077,-0.043296,-0.0432384,-0.043386,-0.0433722,-0.0432352,-0.0433222,-0.0433818,-0.0433566,-0.0433687,-0.0431673,-0.0433147,-0.0432465,-0.0432236,-0.0433214,-0.0432894,-0.0434381,-0.0432355,-0.0432146,-0.0429785,-0.0433558
-0.0407305,-0.0407706,-0.040573,-0.0406315,-0.0406621,-0.0404542,-0.0407995,-0.0407279,-0.0405322,-0.0404541,-0.0406073,-0.040716,-0.0406412,-0.0407232,-0.040643,-0.0404652,-0.040678,-0.0405828,-0.0407999,-0.0407149,-0.040676,-0.0406382,-0.0396999,-0.0407197,-0.0406542,-0.0403357,-0.0407072,-0.0407765,-0.0404833,-0.040683,-0.0407701,-0.0406765,-0.0403514,-0.0406472,-0.0404555,-0.0407208,-0.0406655,-0.0407494,-0.0400768,-0.0406188,-0.0406948,-0.0404385,-0.0407682,-0.0406897,-0.0407427,-0.0407523,-0.0405894,-0.0405634,-0.0406081,-0.0407508,-0.0407867,-0.0405882,-0.0406415,-0.040558,-0.0407331,-0.0407238,-0.0405803,-0.0405857,-0.0406337,-0.040797,-0.0405832,-0.0406182,-0.0406123,-0.0404897,-0.0405567,-0.0406115,-0.0407047,-0.0406039,-0.0407843,-0.0406724,-0.0407295,-0.0406895,-0.0406233,-0.0405163,-0.0405409,-0.0407695,-0.0407774,-0.0406762,-0.0407327,-0.0407002,-0.040668,-0.0406174,-0.040769,-0.0407395,-0.0406278,-0.0407038,-0.0407581,-0.0407274,-0.0407563,-0.0405448,-0.0406844,-0.0406116,-0.0406235,-0.0407084,-0.0406747,-0.0408059,-0.04063,-0.0406022,-0.0404069,-0.0407408
0.0406111,0.0402268,0.0204212,0.051057,0.009587,0.0460435,0.0431363,0.0445116,-0.0138338,-0.0153594,0.0573776,0.0245371,0.0463484,0.0331839,0.0468053,0.056218,0.0397496,0.0113179,0.0377436,0.0421675,0.0530983,0.057147,-0.119862,0.0357448,0.0262927,0.0255337,0.0363813,0.0399173,0.0199042,0.0402714,0.03907,0.05548,0.0138305,0.0595294,0.0671709,0.0445252,0.0483227,0.0205546,-0.0742128,0.0206569,0.0515979,0.0777849,0.0327657,0.0401641,0.0440598,0.0451555,0.0448269,0.0244305,0.0327283,0.0452895,0.0390717,0.0281571,0.0418026,0.0492609,0.0471246,0.0386515,0.00694022,0.052472,0.0540822,0.0313584,0.00761946,0.0471096,0.0322375,0.0705803,0.0206392,0.0150758,0.0193247,-0.00410678,0.0434165,0.0344208,0.0423544,0.0338983,0.0393948,0.0337813,0.0595447,0.0329849,0.0380262,0.0346461,0.0410154,0.0413309,0.0253908,0.0432854,0.0417755,0.0171868,0.0528354,0.0536131,0.0258956,0.0314044,0.0467478,-0.00391244,0.0468206,0.0263978,0.0461782,0.0339298,0.0451521,0.0376719,0.0579949,0.0580577,0.0557835,0.0451737
