0 -55.4788 -5.89 -0.925552
10 -11.5549 -1.94 0.0486625
20 -2.9831 -0.7 0.209209
30 -1.31475 -0.39 0.209696
40 -1.83592 -0.4 0.0995853
50 -2.19585 -0.47 0.0956421
60 -1.65056 -0.32 0.0256289
70 -0.0296413 -0.06 0.0460124
80 -1.74105 -0.32 -0.0108822
90 -1.35775 -0.22 -0.0717582
100 -0.52028 -0.06 -0.0944721
110 -0.226496 -0.01 -0.0843312
120 -1.04212 -0.15 -0.112756
130 -0.994643 -0.14 -0.0969689
140 -0.329566 -0.04 -0.0763829
150 -0.0921415 0.03 -0.118304
160 -1.11692 -0.18 -0.0873862
170 -0.370317 -0.01 -0.132632
180 -0.955538 -0.14 -0.0902597
190 -0.255051 -0.03 -0.0632589
200 -0.977297 -0.14 -0.10418
210 -0.636811 -0.05 -0.146796
220 -0.573999 -0.06 -0.111776
230 -0.484819 -0.05 -0.110291
240 -0.462232 -0.06 -0.0791501
250 -1.36769 -0.26 -0.0463242
260 -0.785353 -0.1 -0.117906
270 -0.490668 -0.09 -0.0417451
280 -0.470849 -0.06 -0.0849925
290 -0.371968 -0.05 -0.0599053
300 -1.35131 -0.25 -0.0673945
310 -1.07629 -0.21 -0.0334843
320 -0.997002 -0.17 -0.0834032
330 -0.984841 -0.17 -0.0679834
340 -0.58789 -0.08 -0.0820803
350 -0.635597 -0.13 -0.0376498
360 -0.641921 -0.08 -0.110034
370 -0.512615 -0.12 -0.011952
380 -0.845811 -0.14 -0.0673672
390 -0.162097 0.01 -0.106311
400 -0.528333 -0.05 -0.119137
410 -0.253222 -0.07 0.00434182
420 -0.043458 -1.04083e-17 -0.0411508
430 -1.06032 -0.19 -0.0781059
440 -0.582656 -0.13 -0.00289454
450 -0.786286 -0.14 -0.05344
460 -0.571651 -0.08 -0.0743334
470 -0.554323 -0.11 -0.0250967
480 -0.762482 -0.11 -0.0916296
490 -0.334985 -0.05 -0.0329706
500 0.142244 0.05 -0.0521126
510 -0.457151 -0.05 -0.083662
520 -0.230335 -0.03 -0.0388168
530 -0.75091 -0.14 -0.0465742
540 -0.434192 -0.07 -0.0421443
550 0.181777 0.03 -0.00956706
560 -0.405499 -0.12 0.0380863
570 -0.437803 -0.08 -0.0448208
580 0.208126 0.04 0.000910087
590 0.0515025 0.02 -0.0266606
600 -0.598517 -0.15 0.0178756
610 -0.356134 -0.02 -0.0861476
620 -0.99322 -0.21 -0.0205881
630 0.594176 0.12 -0.010862
640 0.465818 0.08 0.0191374
650 -0.724071 -0.13 -0.0478903
660 -0.278378 -0.05 -0.0300907
670 -0.338148 -0.08 -0.000269056
680 -0.840125 -0.17 -0.0328567
690 0.0112833 -0.02 0.0246316
700 0.441187 0.1 -0.0270207
710 -0.413352 -0.09 -0.0126858
720 -0.427922 -0.1 -0.00606064
730 0.063353 0.02 -0.0187617
740 -0.247208 -0.09 0.0406938
750 -0.108891 -0.01 -0.0253056
760 -0.252097 -0.08 0.014726
770 0.179767 0.02 0.0136194
780 -0.0285328 -0.01 -0.00195612
790 -0.104184 -0.07 0.0628897
800 -0.838179 -0.13 -0.0915171
810 0.348666 0.04 0.0412137
820 -0.668824 -0.08 -0.105098
830 -0.246329 -0.06 0.000855219
840 -0.286587 -0.06 -0.0113359
850 -0.363807 -0.07 -0.0273997
860 0.263062 0.03 0.0282176
870 0.0673097 0.03 -0.0328961
880 -1.05407 -0.21 -0.046322
890 -0.38635 -0.06 -0.0417056
900 -0.489199 -0.06 -0.0644788
910 0.764341 0.15 0.0165004
920 -0.459309 -0.08 -0.0286643
930 -1.42488 -0.31 -0.00522242
940 -0.0479784 0.02 -0.0616522
950 -0.745211 -0.18 0.0208327
960 -1.05916 -0.19 -0.0613208
970 -0.00824724 -0.04 0.0461765
980 -0.18789 -0.02 -0.042717
990 -0.0184066 -0.04 0.0383782
1000 -0.324497 -0.03 -0.0647679
1010 0.0212332 0.04 -0.0647709
1020 -0.87403 -0.19 0.00381043
1030 -0.891393 -0.15 -0.0716453
1040 -0.966655 -0.17 -0.0567764
1050 -0.889037 -0.21 0.010861
1060 -0.147745 -0.02 -0.0101087
1070 -0.166565 -0.07 0.0395478
1080 -0.047171 0.01 -0.0314561
1090 -0.264234 -0.06 0.00741775
1100 -0.250389 -0.06 0.00100863
1110 0.339127 0.09 -0.0209576
1120 -1.04665 -0.22 -0.024093
1130 -0.290504 -0.03 -0.0537716
1140 0.150275 0.02 0.0201249
1150 -0.539768 -0.09 -0.0558351
1160 -0.117709 -0.02 -0.0200081
1170 -0.576939 -0.06 -0.101197
1180 -1.1125 -0.27 0.0356917
1190 -0.477531 -0.11 -0.000648465
1200 -0.432542 -0.08 -0.0330222
1210 -0.28654 -0.08 0.00528835
1220 -0.309166 -0.02 -0.0565889
1230 0.424741 0.12 -0.0454936
1240 -0.09446 0.01 -0.049411
1250 -0.17021 -0.04 -0.000428892
1260 0.502519 0.11 -0.00801247
1270 -0.593632 -0.1 -0.0455235
1280 0.0227522 0.03 -0.0340472
1290 0.246883 0.05 0.00289796
1300 -0.333346 -0.08 -0.00169762
1310 -0.287871 -0.05 -0.00787992
1320 0.519056 0.15 -0.0506715
1330 0.377024 0.11 -0.0308332
