0.0935681,0.0880998,0.0854104,0.0829667,0.0820557,0.0817262,0.0781162,0.0770603,0.0743345,0.0729122,0.0868085,0.0860247,0.0851957,0.0825857,0.0777155,0.0781729,0.0749724,0.0739492,0.075754,0.0689835,0.0852619,0.0817908,0.0780175,0.0776231,0.0786296,0.0763325,0.0720545,0.0722544,0.0718444,0.0655841,0.0832716,0.0799535,0.0775731,0.0753769,0.0753454,0.0748927,0.0665409,0.0696134,0.066415,0.0658197,0.0802954,0.078737,0.0758888,0.0732169,0.0710064,0.0709029,0.069951,0.0672515,0.0623438,0.0611514,0.0783946,0.0744554,0.0741771,0.0709902,0.0673404,0.0694779,0.0680218,0.0632264,0.0633753,0.0565746,0.0754403,0.0703541,0.068755,0.0679642,0.0641214,0.064683,0.0632345,0.0610403,0.0596877,0.0544223,0.0717201,0.0708785,0.0679834,0.0617895,0.0649216,0.0633482,0.0598476,0.0551079,0.055935,0.0525424,0.0664135,0.0689642,0.0655784,0.0645729,0.0629361,0.0591097,0.0582217,0.0544659,0.053012,0.0512169,0.0667093,0.0637877,0.0603694,0.061755,0.0582141,0.0539417,0.0541269,0.0525398,0.0505417,0.048934
-0.0442723,0.0131877,0.0152832,0.0156538,-0.0156685,0.0119573,0.0129092,0.013559,0.00858312,0.0134599,0.010673,-0.0472558,0.0145958,0.0121098,0.0165193,0.0125592,0.012434,0.0154842,0.0197221,0.0114436,0.0141236,0.0176457,-0.0165576,0.0101319,0.0175346,0.0163796,0.0160854,0.0145158,0.011232,0.0137416,0.0138214,0.0154763,-0.0280516,0.0100964,0.0111672,0.0202402,0.0144198,0.0164725,0.0122614,0.0178127,0.0144128,0.0173626,-0.0175942,0.013143,0.00649774,-0.00744588,0.0187552,0.0146274,0.0159938,0.0160792,-0.0424564,0.0120493,0.0164247,0.0110761,0.0142273,0.012851,0.0156671,0.0186841,0.0155352,0.01316,0.0118161,0.0192754,0.0122995,0.00552716,0.013838,0.0158511,0.0170701,0.0153335,-0.0459878,0.0142829,-0.00932055,-0.0324635,0.0156543,0.0177122,0.0180179,0.0184996,0.015027,0.0152135,-0.04725,0.00936906,0.0205072,-0.0295883,0.0173017,0.00863679,0.0156962,0.0178388,-0.0675564,0.0154289,0.0127776,0.0110805,0.0148556,0.0109831,0.0118884,0.0165609,0.00728328,0.0218861,0.0146546,0.0182608,0.0125385,0.0123451

