0 2443.95 48.7237 -0.0107437
10 2386.4 47.0438 0.574229
20 2256.74 43.9176 0.990526
30 2246.87 43.1841 1.51917
40 2110.12 40.0383 1.86657
50 2009.06 37.5506 2.1283
60 1898.3 35.0046 2.33472
70 1768.86 32.155 2.44658
80 1718.53 30.8644 2.61421
90 1660.79 29.4797 2.73543
100 1579.58 27.6972 2.82888
110 1502.48 26.0263 2.84843
120 1405.66 24.0609 2.79351
130 1295.54 21.945 2.68609
140 1256.53 21.0089 2.71067
150 1108.66 18.3698 2.5034
160 1131.71 18.5848 2.61887
170 973.944 15.87 2.31582
180 1036.86 16.8214 2.53404
190 899.117 14.3856 2.24644
200 878.142 14.0438 2.23461
210 707.333 11.2274 1.82895
220 604.145 9.5283 1.59653
230 544.166 8.51711 1.42747
240 625.13 9.85697 1.69505
250 433.033 6.8234 1.19805
260 410.423 6.5584 1.15779
270 406.072 6.35582 1.14146
280 385.668 6.08015 1.1044
290 321.099 5.05718 0.934558
300 286.555 4.46535 0.826962
310 230.007 3.65964 0.705184
320 157.441 2.62004 0.507697
330 147.227 2.50327 0.502867
340 165.872 2.62984 0.519066
350 246.619 3.90248 0.756234
360 264.029 4.13187 0.788108
370 69.2948 1.29833 0.281867
380 -44.1799 -0.313135 -0.0244085
390 257.522 4.03136 0.797803
400 87.7189 1.5695 0.320842
410 101.122 1.78206 0.375389
420 143.333 2.29109 0.467598
430 121.813 2.01612 0.413636
440 32.7762 0.720131 0.17186
450 8.07596 0.404673 0.120197
460 -45.4754 -0.397425 -0.0515576
470 44.0091 1.00115 0.234007
480 -67.5603 -0.667976 -0.0892852
490 -42.0958 -0.253273 -0.00861252
500 -30.7146 -0.208205 0.0062384
510 4.73638 0.335342 0.0952578
520 -63.2664 -0.689006 -0.110596
530 92.3129 1.68893 0.365255
540 -15.6423 0.0827535 0.0590223
550 1.17111 0.276518 0.0889884
560 52.5561 1.10183 0.254794
570 -168.128 -2.12327 -0.368988
580 56.4401 1.15322 0.257705
590 -216.882 -2.8116 -0.498685
600 -19.1243 -0.0287283 0.0345869
610 -28.2551 -0.145053 0.00249068
620 -5.32711 0.226041 0.0823049
630 6.90581 0.366408 0.106268
640 118.571 2.01803 0.416769
650 65.6669 1.26414 0.277819
660 31.4188 0.808977 0.189571
670 -98.2378 -1.04037 -0.16631
680 99.2312 1.72178 0.378187
690 117.573 1.99182 0.423871
700 67.2621 1.19369 0.261991
710 -11.7535 0.10755 0.053937
720 -16.399 0.0320491 0.0421615
730 52.1873 0.992986 0.211079
740 -61.7923 -0.600307 -0.0742847
750 -40.8517 -0.253407 -0.00791359
760 -36.8944 -0.239582 -0.0105773
770 93.1476 1.65237 0.349572
780 83.8136 1.49794 0.321328
790 -32.773 -0.112214 0.0144742
800 26.8804 0.67058 0.166823
810 -26.9507 -0.102913 0.0136652
820 105.932 1.78187 0.37632
830 35.6993 0.848491 0.201289
840 -41.6962 -0.282227 -0.0204612
850 -30.1954 -0.175116 -0.000670137
860 -2.39647 0.219206 0.0761968
870 97.5952 1.72667 0.366038
880 139.96 2.4034 0.502784
890 111.52 1.93942 0.41563
900 18.9851 0.586438 0.144753
910 -71.1072 -0.717464 -0.103651
920 -27.374 -0.0942791 0.0120719
930 -84.1321 -0.865011 -0.128302
940 30.988 0.71106 0.176492
950 10.957 0.384393 0.10501
960 -121.531 -1.46098 -0.236761
970 111.729 1.94947 0.399421
980 -37.8891 -0.260765 -0.0100707
990 -12.1296 0.125341 0.0570404
1000 -14.085 0.11768 0.0762741
1010 -46.0373 -0.247256 0.0151154
1020 1.56566 0.263765 0.0786233
1030 -30.8438 -0.212216 -0.00494042
1040 142.511 2.42816 0.511041
1050 -72.2781 -0.731707 -0.106201
1060 49.8053 1.04077 0.217981
1070 -53.743 -0.373088 -0.036655
1080 -164.34 -2.06297 -0.377788
1090 167.409 2.71182 0.555704
1100 74.8001 1.37329 0.308409
1110 -199.707 -2.52488 -0.449276
1120 31.9299 0.863877 0.222714
1130 99.972 1.70039 0.379211
1140 -78.4158 -0.876255 -0.149556
1150 65.5767 1.26863 0.278197
1160 -48.0582 -0.387485 -0.035107
1170 -6.02177 0.140352 0.0688504
1180 69.1206 1.24687 0.27361
1190 -57.4255 -0.505184 -0.0759425
1200 103.772 1.77115 0.380157
1210 -85.6344 -0.98777 -0.151357
1220 69.937 1.2976 0.271765
1230 141.505 2.29504 0.479085
1240 25.3692 0.696041 0.187542
1250 98.4492 1.66715 0.353006
1260 -47.2595 -0.328451 -0.0326106
1270 102.414 1.76481 0.36307
1280 99.1812 1.85907 0.398576
1290 2.6566 0.434964 0.104836
1300 91.6395 1.60525 0.329697
1310 92.988 1.68607 0.349114
1320 -39.7624 -0.245804 -0.0167073
1330 92.8146 1.62561 0.332233
1340 -134.413 -1.62011 -0.270306
1350 47.4664 0.941685 0.217297
1360 33.809 0.801441 0.190868
1370 -9.81371 0.242594 0.0832007
1380 -3.56576 0.120072 0.0638051
1390 48.4427 1.00701 0.220275
1400 -27.3411 -0.112294 0.0102643
1410 78.2271 1.40746 0.30548
1420 101.976 1.74481 0.370519
1430 49.4784 1.08203 0.242285
1440 21.9361 0.518553 0.13064
1450 3.62052 0.357256 0.0959512
1460 -61.3793 -0.632307 -0.0834937
1470 -6.69184 0.249138 0.0897207
1480 29.0097 0.826827 0.193669
1490 -102.868 -1.15795 -0.192947
1500 -19.2929 -0.031821 0.0270255
1510 109.064 1.9239 0.418618
1520 -13.9706 0.0713597 0.0393612
1530 -113.476 -1.29625 -0.219787
1540 -13.5239 0.190178 0.0815723
1550 128.941 2.12599 0.436034
1560 48.6353 1.03733 0.224868
1570 43.1457 0.940002 0.207254
1580 -62.9786 -0.642767 -0.0785224
1590 -93.0826 -1.05763 -0.173098
1600 -13.2391 0.0959594 0.0634302
1610 -14.2763 0.0861196 0.0565968
1620 59.4828 1.14648 0.246516
1630 -29.7292 -0.0865758 0.0137023
1640 78.115 1.3948 0.299169
1650 -177.318 -2.28455 -0.411173
1660 -195.035 -2.53121 -0.455555
1670 -65.0576 -0.743568 -0.12149
1680 44.4458 0.914147 0.206529
1690 -71.4418 -0.694513 -0.0989812
1700 -19.2508 0.0866002 0.0484591
1710 -8.56137 0.19951 0.0828902
1720 -7.38701 0.160593 0.0664518
1730 69.1438 1.28328 0.28036
1740 19.0738 0.631071 0.155806
1750 84.8896 1.51447 0.337934
1760 152.025 2.5392 0.505997
1770 47.0475 0.940003 0.214656
1780 125.005 2.16943 0.448668
1790 -97.1775 -1.04194 -0.166475
1800 47.7689 1.02378 0.229692
1810 -111.695 -1.37588 -0.229676
1820 -85.0872 -0.826727 -0.114511
1830 -76.0752 -0.838678 -0.127311
1840 92.7139 1.62259 0.333058
1850 -22.5362 0.0138278 0.0395517
1860 40.6824 0.908544 0.210046
1870 9.80876 0.377221 0.100311
1880 66.3513 1.23966 0.265196
1890 62.5599 1.23199 0.265054
1900 48.4739 0.958603 0.212235
1910 16.5785 0.518628 0.13613
1920 31.5202 0.826107 0.200604
1930 240.201 3.76322 0.756861
1940 114.831 1.94379 0.40902
1950 10.1146 0.439272 0.115113
1960 14.3468 0.646138 0.176722
1970 -6.57196 0.245899 0.0788814
1980 54.4579 1.15548 0.2588
1990 -167.648 -2.15569 -0.374407
2000 -2.07349 0.301062 0.09915
2010 -43.6328 -0.344345 -0.0334405
2020 126.98 2.18242 0.451872
2030 113.866 1.93696 0.397473
