0.968281,0.734279,0.510254,0.28128,0.0529598,0.963233,0.730256,0.507808,0.284908,0.0480071,0.962802,0.733181,0.507216,0.286401,0.0504304,0.97189,0.737581,0.503115,0.279231,0.0496988,0.960739,0.737667,0.504075,0.275693,0.0441528
-0.0517205,-0.0340229,-0.0466047,-0.0277955,0.0111583,0.0563235,-0.144756,-0.0569866,-0.103248,-0.0425526,-0.0144302,-0.0393096,-0.0329337,-0.0535797,-0.00483294,-0.0664188,-0.0128369,-0.0702943,-0.0308838,-0.0196936,-0.0290678,-0.0194328,-0.0709654,-0.0544673,-0.0341688

